file,line,column,severity,pattern,snippet,suggested_fix
games/brand_crv_fa3a6b/time_auction.html,159,45,P2,directional-arrow-unicode,"<button id=""btn-play"" class=""btn-primary"">▶ 开始游戏</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/brand_crv_fa3a6b/time_auction.html,165,56,P2,directional-arrow-unicode,"<button id=""btn-back"" class=""btn-outline hidden-btn"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780043026/match3.html,12,41,P0,left-positioning,.screen{position:absolute;top:0;left:0;width:100%;height:100%;overflow-y:auto;padding-bottom:80px},inset-inline-start
games/nanyang_jkt_central_1780043026/match3.html,19,45,P0,left-positioning,#bottom-bar{position:fixed;bottom:0;left:0;right:0;z-index:40;background:#0f3460;border-top:2px solid #1a1a4e;padding:8px 12px;display:flex;justify-content:center;gap:10px;min-height:56px;align-ite...,inset-inline-start
games/nanyang_jkt_central_1780043026/match3.html,19,52,P0,right-positioning,#bottom-bar{position:fixed;bottom:0;left:0;right:0;z-index:40;background:#0f3460;border-top:2px solid #1a1a4e;padding:8px 12px;display:flex;justify-content:center;gap:10px;min-height:56px;align-ite...,inset-inline-end
games/nanyang_jkt_central_1780043026/match3.html,684,31,P2,directional-arrow-unicode,* Runs the full match→remove→gravity→fill cycle repeatedly until no matches remain.,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780043026/match3.html,684,38,P2,directional-arrow-unicode,* Runs the full match→remove→gravity→fill cycle repeatedly until no matches remain.,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780043026/match3.html,684,46,P2,directional-arrow-unicode,* Runs the full match→remove→gravity→fill cycle repeatedly until no matches remain.,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/brand_crv_025e73/time_auction.html,18,45,P0,left-positioning,.action-bar { position: fixed; bottom: 0; left: 0; right: 0; z-index: 40; },inset-inline-start
games/brand_crv_025e73/time_auction.html,18,54,P0,right-positioning,.action-bar { position: fixed; bottom: 0; left: 0; right: 0; z-index: 40; },inset-inline-end
games/brand_crv_025e73/time_auction.html,157,148,P2,directional-arrow-unicode,"<button id=""btn-action-back"" class=""px-4 py-2 bg-stone-600 text-stone-200 rounded-xl font-semibold text-sm hover:bg-stone-500 transition-colors"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780022847/match3.html,26,45,P0,left-positioning,.bottom-bar { position: fixed; bottom: 0; left: 0; right: 0; z-index: 40; height: 56px; },inset-inline-start
games/nanyang_jkt_central_1780022847/match3.html,26,54,P0,right-positioning,.bottom-bar { position: fixed; bottom: 0; left: 0; right: 0; z-index: 40; height: 56px; },inset-inline-end
games/nanyang_jkt_central_1780022847/match3.html,113,82,P2,directional-arrow-unicode,"<button id=""btn-level-back"" class=""px-4 py-2 bg-gray-700 rounded-lg text-sm"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780022847/match3.html,161,85,P2,directional-arrow-unicode,"<button id=""btn-settings-back"" class=""px-4 py-2 bg-gray-700 rounded-lg text-sm"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780022847/match3.html,179,81,P2,directional-arrow-unicode,"<button id=""btn-shop-back"" class=""px-4 py-2 bg-gray-700 rounded-lg text-sm"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780022847/match3.html,200,83,P2,directional-arrow-unicode,"<button id=""btn-scores-back"" class=""px-4 py-2 bg-gray-700 rounded-lg text-sm"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780022847/match3.html,766,80,P2,directional-arrow-unicode,/** @param {object} state @returns {object} New state after full cascade (match→remove→gravity→fill loop) */,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780022847/match3.html,766,87,P2,directional-arrow-unicode,/** @param {object} state @returns {object} New state after full cascade (match→remove→gravity→fill loop) */,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780022847/match3.html,766,95,P2,directional-arrow-unicode,/** @param {object} state @returns {object} New state after full cascade (match→remove→gravity→fill loop) */,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780023154/match3.html,111,91,P2,directional-arrow-unicode,"<button id=""btn-back-from-levels"" class=""mt-8 py-3 px-8 bg-gray-700 rounded-xl text-lg"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780023154/match3.html,144,93,P2,directional-arrow-unicode,"<button id=""btn-back-from-settings"" class=""mt-8 py-3 px-8 bg-gray-700 rounded-xl text-lg"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780023154/match3.html,161,89,P2,directional-arrow-unicode,"<button id=""btn-back-from-shop"" class=""mt-8 py-3 px-8 bg-gray-700 rounded-xl text-lg"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780023154/match3.html,175,91,P2,directional-arrow-unicode,"<button id=""btn-back-from-scores"" class=""mt-8 py-3 px-8 bg-gray-700 rounded-xl text-lg"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780023154/match3.html,869,45,P2,directional-arrow-unicode,* Full match-resolution loop: find matches → remove → gravity → fill → repeat until stable.,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780023154/match3.html,869,54,P2,directional-arrow-unicode,* Full match-resolution loop: find matches → remove → gravity → fill → repeat until stable.,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780023154/match3.html,869,64,P2,directional-arrow-unicode,* Full match-resolution loop: find matches → remove → gravity → fill → repeat until stable.,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780023154/match3.html,869,71,P2,directional-arrow-unicode,* Full match-resolution loop: find matches → remove → gravity → fill → repeat until stable.,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/brand_crv_0ee07b/time_auction.html,162,107,P2,directional-arrow-unicode,"<button id=""btn-back-home"" class=""action-btn bg-gray-700 text-white px-4 py-2 rounded-lg text-sm"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/brand_crv_0ee07b/time_auction.html,1074,16,P0,js-style-left,pieceEl.style.left = col * cell + 'px';,use CSS class toggling inset-inline-start
games/brand_crv_0ee07b/time_auction.html,1100,20,P0,js-style-left,highlightEl.style.left = col * cell + 'px';,use CSS class toggling inset-inline-start
games/nanyang_jkt_central_1780022214/match3.html,120,82,P2,directional-arrow-unicode,"<button id=""btn-back-levelselect"" class=""mt-6 text-gray-400 underline text-sm"">← Back</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780022214/match3.html,165,79,P2,directional-arrow-unicode,"<button id=""btn-back-settings"" class=""mt-8 text-gray-400 underline text-sm"">← Back</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780022214/match3.html,177,75,P2,directional-arrow-unicode,"<button id=""btn-back-shop"" class=""mt-6 text-gray-400 underline text-sm"">← Back</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780022214/match3.html,194,81,P2,directional-arrow-unicode,"<button id=""btn-back-highscores"" class=""mt-6 text-gray-400 underline text-sm"">← Back</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/brand_crv_b23863/time_auction.html,20,39,P0,left-positioning,.bottom-bar{position:fixed;bottom:0;left:0;right:0;z-index:40;height:52px;display:flex;align-items:center;justify-content:center;gap:8px;background:#1f2937;padding:6px 12px},inset-inline-start
games/brand_crv_b23863/time_auction.html,20,46,P0,right-positioning,.bottom-bar{position:fixed;bottom:0;left:0;right:0;z-index:40;height:52px;display:flex;align-items:center;justify-content:center;gap:8px;background:#1f2937;padding:6px 12px},inset-inline-end
games/brand-test/match3.html,173,135,P2,directional-arrow-unicode,"<button id=""btn-nav-back"" class=""hidden flex-col items-center text-xs text-gray-400 hover:text-white py-1 px-3""><span class=""text-xl"">←</span>返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/brand-test/match3.html,176,142,P2,directional-arrow-unicode,"<button id=""btn-nav-play"" class=""hidden flex-col items-center text-xs text-yellow-400 hover:text-yellow-300 py-1 px-3""><span class=""text-xl"">▶</span>开始</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/brand-test/match3.html,185,4,P2,ascii-box-drawing,/* ───────── GAME STATE ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,185,25,P2,ascii-box-drawing,/* ───────── GAME STATE ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,227,4,P2,ascii-box-drawing,/* ───────── SCREEN NAVIGATION ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,227,32,P2,ascii-box-drawing,/* ───────── SCREEN NAVIGATION ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,239,4,P2,ascii-box-drawing,/* ───────── PAUSE OVERLAY ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,239,28,P2,ascii-box-drawing,/* ───────── PAUSE OVERLAY ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,251,4,P2,ascii-box-drawing,/* ───────── MAIN RENDER ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,251,26,P2,ascii-box-drawing,/* ───────── MAIN RENDER ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,271,4,P2,ascii-box-drawing,/* ───────── ACTION HANDLER ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,271,29,P2,ascii-box-drawing,/* ───────── ACTION HANDLER ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,398,4,P2,ascii-box-drawing,/* ───────── STARTUP ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,398,22,P2,ascii-box-drawing,/* ───────── STARTUP ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,531,4,P2,ascii-box-drawing,/* ───────── BOARD HELPERS ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,531,28,P2,ascii-box-drawing,/* ───────── BOARD HELPERS ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,678,4,P2,ascii-box-drawing,/* ───────── RENDER HELPERS ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,678,29,P2,ascii-box-drawing,/* ───────── RENDER HELPERS ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,827,4,P2,ascii-box-drawing,/* ───────── GAME FLOW HELPERS ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,827,32,P2,ascii-box-drawing,/* ───────── GAME FLOW HELPERS ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,912,4,P2,ascii-box-drawing,/* ───────── EVENT: BOARD CLICK ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,912,33,P2,ascii-box-drawing,/* ───────── EVENT: BOARD CLICK ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,944,4,P2,ascii-box-drawing,/* ───────── BOOT ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-test/match3.html,944,19,P2,ascii-box-drawing,/* ───────── BOOT ───────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780020019/match3.html,31,37,P0,left-positioning,".bottom-bar{position:fixed;bottom:0;left:0;right:0;z-index:40;display:flex;justify-content:center;align-items:center;gap:10px;padding:10px 16px;background:rgba(15,15,35,.95);backdrop-filter:blur(8p...",inset-inline-start
games/nanyang_jkt_central_1780020019/match3.html,31,44,P0,right-positioning,".bottom-bar{position:fixed;bottom:0;left:0;right:0;z-index:40;display:flex;justify-content:center;align-items:center;gap:10px;padding:10px 16px;background:rgba(15,15,35,.95);backdrop-filter:blur(8p...",inset-inline-end
games/nanyang_jkt_central_1780020019/match3.html,171,43,P2,directional-arrow-unicode,"<button id=""btn-play"" class=""btn-primary"">▶ 开始</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780020019/match3.html,176,45,P2,directional-arrow-unicode,"<button id=""btn-resume"" class=""btn-primary"">▶ 继续</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780020019/match3.html,179,49,P2,directional-arrow-unicode,"<button id=""btn-next-level"" class=""btn-success"">➡ 下一关</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780027867/match3.html,154,10,P2,ascii-box-drawing,<!-- ─────────────────── SCREENS ─────────────────── -->,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,154,38,P2,ascii-box-drawing,<!-- ─────────────────── SCREENS ─────────────────── -->,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,173,105,P2,directional-arrow-unicode,"<button data-action='{""type"":""NAVIGATE"",""screen"":""home""}' class=""btn-action btn-secondary mt-4"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780027867/match3.html,191,109,P2,directional-arrow-unicode,"<button data-action='{""type"":""RESUME""}' class=""btn-action btn-primary text-lg w-full max-w-xs py-3"">▶ 继续</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780027867/match3.html,205,105,P2,directional-arrow-unicode,"<button data-action='{""type"":""NAVIGATE"",""screen"":""home""}' class=""btn-action btn-secondary mt-6"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780027867/match3.html,217,105,P2,directional-arrow-unicode,"<button data-action='{""type"":""NAVIGATE"",""screen"":""home""}' class=""btn-action btn-secondary mt-3"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780027867/match3.html,226,121,P2,directional-arrow-unicode,"<button data-action='{""type"":""NEXT_LEVEL""}' id=""btn-next-level"" class=""btn-action btn-primary text-lg py-3"">▶ 下一关</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780027867/match3.html,238,105,P2,directional-arrow-unicode,"<button data-action='{""type"":""NAVIGATE"",""screen"":""home""}' class=""btn-action btn-secondary mt-4"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780027867/match3.html,241,10,P2,ascii-box-drawing,<!-- ─────────────── FIXED BOTTOM ACTION BAR ─────────────── -->,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,241,50,P2,ascii-box-drawing,<!-- ─────────────── FIXED BOTTOM ACTION BAR ─────────────── -->,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,245,135,P2,directional-arrow-unicode,"<button id=""btn-bottom-back"" data-action='{""type"":""NAVIGATE_BACK""}' class=""btn-action btn-secondary px-4 py-2 text-sm hidden"">← 返回</button>","use icon class with .kix-icon-directional, or pair → with ← per dir"
games/nanyang_jkt_central_1780027867/match3.html,248,10,P2,ascii-box-drawing,<!-- ─────────────── SINGLE SCRIPT ─────────────── -->,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,248,40,P2,ascii-box-drawing,<!-- ─────────────── SINGLE SCRIPT ─────────────── -->,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,250,12,P2,ascii-box-drawing,/* ─── CONSTANTS ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,250,26,P2,ascii-box-drawing,/* ─── CONSTANTS ─── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,259,12,P2,ascii-box-drawing,/* ──────────────────────────────────────────────,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,261,12,P2,ascii-box-drawing,────────────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,783,12,P2,ascii-box-drawing,/* ──────────────────────────────────────────────,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,785,12,P2,ascii-box-drawing,────────────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,1194,12,P2,ascii-box-drawing,/* ──────────────────────────────────────────────,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,1196,12,P2,ascii-box-drawing,────────────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,1395,12,P2,ascii-box-drawing,/* ──────────────────────────────────────────────,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,1397,12,P2,ascii-box-drawing,────────────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,1450,12,P2,ascii-box-drawing,/* ──────────────────────────────────────────────,render as <table>/<svg> instead; ASCII art doesn't mirror
games/nanyang_jkt_central_1780027867/match3.html,1452,12,P2,ascii-box-drawing,────────────────────────────────────────────── */,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,120,21,P0,left-positioning,top: 0; left: 0; width: 100%; height: 100%;,inset-inline-start
games/brand-9c7223a6/coffee-latte-art.html,395,8,P2,ascii-box-drawing,// ═══ NAVIGATION (deterministic -- never changes) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,395,56,P2,ascii-box-drawing,// ═══ NAVIGATION (deterministic -- never changes) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,407,8,P2,ascii-box-drawing,// ═══ STATE VARIABLES ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,407,28,P2,ascii-box-drawing,// ═══ STATE VARIABLES ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,411,8,P2,ascii-box-drawing,// ═══ GAME LIFECYCLE (deterministic -- before LLM modules for truncation safety) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,411,87,P2,ascii-box-drawing,// ═══ GAME LIFECYCLE (deterministic -- before LLM modules for truncation safety) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,484,8,P2,ascii-box-drawing,// ═══ INPUT HANDLER (deterministic skeleton) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,484,51,P2,ascii-box-drawing,// ═══ INPUT HANDLER (deterministic skeleton) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,503,8,P2,ascii-box-drawing,// ═══ MODULE: State (LLM-generated) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,503,42,P2,ascii-box-drawing,// ═══ MODULE: State (LLM-generated) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,568,8,P2,ascii-box-drawing,// ═══ MODULE: ValidateMove ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,568,33,P2,ascii-box-drawing,// ═══ MODULE: ValidateMove ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,574,8,P2,ascii-box-drawing,// ═══ END MODULE: ValidateMove ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,574,37,P2,ascii-box-drawing,// ═══ END MODULE: ValidateMove ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,576,8,P2,ascii-box-drawing,// ═══ MODULE: ApplyMove ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,576,30,P2,ascii-box-drawing,// ═══ MODULE: ApplyMove ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,906,8,P2,ascii-box-drawing,// ═══ END MODULE: ApplyMove ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,906,34,P2,ascii-box-drawing,// ═══ END MODULE: ApplyMove ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,908,8,P2,ascii-box-drawing,// ═══ MODULE: CheckWin ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,908,29,P2,ascii-box-drawing,// ═══ MODULE: CheckWin ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,939,8,P2,ascii-box-drawing,// ═══ END MODULE: CheckWin ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,939,33,P2,ascii-box-drawing,// ═══ END MODULE: CheckWin ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,941,8,P2,ascii-box-drawing,// ═══ MODULE: NextPlayer ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,941,31,P2,ascii-box-drawing,// ═══ MODULE: NextPlayer ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,949,8,P2,ascii-box-drawing,// ═══ END MODULE: NextPlayer ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,949,35,P2,ascii-box-drawing,// ═══ END MODULE: NextPlayer ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,951,8,P2,ascii-box-drawing,// ═══ MODULE: Logic (LLM-generated) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,951,42,P2,ascii-box-drawing,// ═══ MODULE: Logic (LLM-generated) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,969,8,P2,ascii-box-drawing,// ═══ END MODULE: Logic ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,969,30,P2,ascii-box-drawing,// ═══ END MODULE: Logic ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,971,8,P2,ascii-box-drawing,// ═══ CONTRACT GUARD (deterministic -- validates handleAction interface) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,971,79,P2,ascii-box-drawing,// ═══ CONTRACT GUARD (deterministic -- validates handleAction interface) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1019,91,P2,directional-arrow-unicode,console.info('[contract] adapted action type: ' + action.type + ' → ' + aliases[i]);,"use icon class with .kix-icon-directional, or pair → with ← per dir"
games/brand-9c7223a6/coffee-latte-art.html,1033,8,P2,ascii-box-drawing,// ═══ MODULE: RenderBoard ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1033,32,P2,ascii-box-drawing,// ═══ MODULE: RenderBoard ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1097,8,P2,ascii-box-drawing,// ═══ END MODULE: RenderBoard ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1097,36,P2,ascii-box-drawing,// ═══ END MODULE: RenderBoard ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1099,8,P2,ascii-box-drawing,// ═══ MODULE: RenderUI ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1099,29,P2,ascii-box-drawing,// ═══ MODULE: RenderUI ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1199,8,P2,ascii-box-drawing,// ═══ END MODULE: RenderUI ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1199,33,P2,ascii-box-drawing,// ═══ END MODULE: RenderUI ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1201,8,P2,ascii-box-drawing,// ═══ MODULE: Render (LLM-generated) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1201,43,P2,ascii-box-drawing,// ═══ MODULE: Render (LLM-generated) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1215,8,P2,ascii-box-drawing,// ═══ MODULE: EvalPosition ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1215,33,P2,ascii-box-drawing,// ═══ MODULE: EvalPosition ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1217,8,P2,ascii-box-drawing,// ═══ END MODULE: EvalPosition ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1217,37,P2,ascii-box-drawing,// ═══ END MODULE: EvalPosition ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1219,8,P2,ascii-box-drawing,// ═══ MODULE: SelectMove ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1219,31,P2,ascii-box-drawing,// ═══ MODULE: SelectMove ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1221,8,P2,ascii-box-drawing,// ═══ END MODULE: SelectMove ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1221,35,P2,ascii-box-drawing,// ═══ END MODULE: SelectMove ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1223,8,P2,ascii-box-drawing,"// ═══ MODULE: AI (LLM-generated, optional) ═══",render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1223,49,P2,ascii-box-drawing,"// ═══ MODULE: AI (LLM-generated, optional) ═══",render as <table>/<svg> instead; ASCII art doesn't mirror
games/brand-9c7223a6/coffee-latte-art.html,1225,8,P2,ascii-box-drawing,// ═══ MODULE: Helpers (LLM-generated) ═══,render as <table>/<svg> instead; ASCII art doesn't mirror
